account_number,snapshot_month,household_composition,activation_date,lifecycle_stage,geographic_market,premises_type,value_tier,credit_profile,commitment_end_date,own_voice_flag,own_data_flag,own_video_flag,loyalty_program_participation,loyalty_status,service_type,subscribed_speed_mbps,avg_delivered_throughput_mbps,network_outage_events,network_outage_duration_minutes,latency_ms,jitter_ms,packet_loss_pct,trouble_ticket_volume,ticket_resolution_time_hours,repeat_issue_flag,infrastructure_age_years,copper_pair_condition_score,distance_from_co_km,fiber_available_at_premises,service_provisioning_delay_days,install_failure_flag,mrc_data,mrc_voice,mrc_video,usage_based_charges,overage_charges,promo_discount_amount,promo_expiration_flag,price_increase_flag,notification_days_before_increase,credits_issued,billing_dispute_flag,refund_request_flag,bill_amount,late_payment_flag,collections_activity_flag,churn_event_month,churn_reason_code,final_destination,winback_attempts,winback_success_flag,time_to_churn_from_key_trigger_days,inbound_call_volume,call_reason_code,avg_handle_time_sec,escalations,transfers,nps_score,csat_score,ces_score,retention_offer_type,save_attempt_flag,save_outcome,complaint_volume,complaint_type,complaint_severity,chat_transcripts_count,email_correspondence_count,ivr_interactions_count,agent_notes_count,case_mgmt_records_count,data_consumption_gb,peak_usage_hours_pct,bandwidth_utilization_pct,connected_device_count,device_types_sample,video_streaming_hours,voip_minutes,self_service_portal_logins,mobile_app_sessions,avg_session_duration_sec,email_open_rate,sms_response_rate,competitor_broadband_available_by_address,competitor_pricing_index,competitor_promo_active,fixed_wireless_5g_coverage_rate,market_share_index,median_income,employment_rate,new_housing_dev_index,mdu_density_index,subsidy_eligibility,retention_campaign_exposed,offer_accept_flag,offer_reject_flag,fiber_migration_campaign_participation,upsell_cross_sell_attempt_flag,upsell_cross_sell_outcome,marketing_channel_engagement,ab_test_group,comm_preference,opt_out_marketing_flag,service_activation_event,service_deactivation_event,lifecycle_stage_lower,months_to_churn,churn_flag_3m,tenure_months,months_to_commitment_end,near_contract_end_flag,competitive_pressure,history_available_months,history_coverage_ratio_12m,new_customer_flag,prev_bill,bill_shock_flag,throughput_to_speed_ratio,speed_gap_ratio,revenue_per_speed,outage_severity,tickets_last_3m_sum,outages_last_3m_sum,bill_volatility_3m_std,nps_3m_min,csat_3m_min,usage_3m_avg,tickets_3m_avg,tickets_last_6m_sum,outages_last_6m_sum,bill_volatility_6m_std,nps_6m_min,csat_6m_min,usage_6m_avg,tickets_last_12m_sum,outages_last_12m_sum,bill_volatility_12m_std,nps_12m_min,csat_12m_min,usage_12m_avg,bill_shock_last_12m_sum,outage_severity_last_12m_sum,usage_mom_pct_change,usage_drop_ratio_3m_vs_12m,ticket_acceleration_3m_vs_12m,outage_acceleration_3m_vs_12m,bill_volatility_acceleration_3m_vs_12m,ticket_per_month,ticket_per_active_month_12m,tenure_bucket,tenure_bucket_encoded,ticket_spike_ratio,outage_trend_ratio,usage_last_3m,usage_last_6m,usage_drop_ratio,fiber_speed_risk,service_frustration_index,frustration_acceleration,eda_service_score,eda_billing_score,eda_usage_score,eda_competition_score,eda_contract_score,eda_support_score,eda_composite_score,eda_service_flag,eda_billing_flag,eda_usage_flag,eda_competition_flag,eda_contract_flag,eda_support_flag,eda_analysis,eda_reasons
200433,2025-01-01,Family,2022-12-01,Active,Urban,SFH,Low,D,,0,1,0,0,,Copper_DSL,54.7,26.4,1,102,92.6,2.3,0.325,0,0.0,0,32,67,3.01,1,0,0,41.67,0,0,0.0,12.23,0.0,0,0,0,0.0,0,0,53.900000000000006,0,0,,,,0,0,,1,Billing,437,0,0,26,4.11,2.61,,0,,1,Speed,Medium,1,0,1,0,0,289.6,0.142,0.402,3,"Laptop,Phone,Tablet",50.4,0.0,0,0,0,0.163,0.116,1,0.92,1,0.5,1.05,68000,0.955,0.78,1.09,,1,0,1,1,0,,SMS,Variant_B,DirectMail,0,0,0,active,,0,25.4,-999.0,0,2,9,0.75,0,39.190000000000005,1,0.48263254113345516,0.5173674588665449,0.7617915904936015,1.7,0.0,1.0,7.632917747056714,26.0,3.36,258.1333333333333,0.0,2.0,2.0,6.477997890295014,3.0,3.17,220.48333333333335,5.0,3.0,5.639961091276349,3.0,2.79,251.77777777777777,1.0,3.85,0.474541751527495,0.025242718446601937,-0.4166666666666667,0.08333333333333331,1.9929566557803655,0.0,0.5555555555555556,established,1,0.0,0.5,258.1333333333333,220.48333333333335,1.170761206440396,0.5173674588665449,1.017367458866545,-0.28117001828153576,3.474051188299817,2.7446,2.77309698389901,4.489000000000001,0.0,2.2,15.680748172198829,0,1,0,1,1,1,"competition: alt. provider available, promo active, 5G coverage; billing: bill shock; support: 1 complaint, 1 inbound call.",Competitor availability and promotions create an easy switching path; billing pressure is reducing perceived plan value.
200433,2025-02-01,Family,2023-06-01,Active,Urban,SFH,Low,D,,0,1,0,0,,Copper_DSL,54.7,22.9,0,0,73.8,4.2,0.319,3,26.1,0,32,67,3.01,1,1,0,41.67,0,0,0.0,2.37,0.0,0,0,0,5.28,0,0,38.76,0,0,,,,0,0,,3,Technical,382,0,0,21,3.2,1.98,,0,,2,Install,Low,0,0,0,0,1,225.3,0.214,0.478,3,"Laptop,Phone,Tablet",45.1,0.0,0,0,0,0.26,0.096,0,0.0,0,0.5,1.05,68000,0.955,0.83,0.85,,0,0,0,0,0,,Email,Variant_B,DirectMail,0,0,0,active,,0,20.366666666666667,-999.0,0,1,10,0.8333333333333334,0,53.900000000000006,0,0.41864716636197435,0.5813528336380256,0.7617915904936015,0.0,3.0,1.0,8.619634563019483,21.0,3.2,237.1,1.0,5.0,2.0,5.9919860369218725,3.0,3.2,215.70000000000002,8.0,3.0,5.559258943420427,3.0,2.79,249.13000000000002,1.0,3.85,-0.2220303867403315,-0.048288042387508646,0.33333333333333337,0.08333333333333331,3.060375619599056,0.14729950900163666,0.8,established,1,0.6,0.5,237.1,215.70000000000002,1.0992118683356513,0.5813528336380256,1.6813528336380257,0.18226691042047527,6.382029250457038,0.047400000000000005,3.396031102641534,1.0050000000000001,0.0,4.7,15.530460353098572,0,1,1,0,1,1,"support: 2 complaints, 3 inbound calls; usage: MoM=-22%; billing: elevated pressure.",High support volume indicates unresolved friction with the service; declining usage signals growing disengagement from the service.
200433,2025-03-01,Family,2023-04-01,Active,Urban,SFH,Low,D,,0,1,0,0,,Copper_DSL,54.7,22.8,0,0,69.3,4.8,0.394,2,27.3,1,32,67,3.01,1,0,0,41.67,0,0,2.99,3.6,0.0,0,0,0,0.0,0,0,48.260000000000005,0,0,,,,0,0,,2,Billing,519,1,0,40,4.3,1.0,,0,,1,Other,Low,0,0,0,2,1,287.5,0.199,0.543,3,"Laptop,Phone,Tablet",69.9,0.0,1,0,0,0.239,0.0,0,0.0,0,0.5,1.05,68000,0.955,1.33,1.39,,0,0,0,0,1,,Email,Variant_B,DirectMail,0,0,0,active,,0,23.333333333333332,-999.0,0,1,11,0.9166666666666666,0,38.76,1,0.41681901279707495,0.5831809872029251,0.7617915904936015,0.0,5.0,1.0,7.651570644863277,21.0,3.2,267.4666666666667,1.6666666666666667,5.0,2.0,5.9159445568734,21.0,3.2,237.54999999999998,10.0,3.0,5.475702694631987,3.0,2.79,252.61818181818182,2.0,3.85,0.27607634265423875,0.058778369560002014,0.8333333333333334,0.08333333333333331,2.1758679502312903,0.08571428571428572,0.9090909090909091,established,1,1.0,0.5,267.4666666666667,237.54999999999998,1.125938398933558,0.5831809872029251,2.083180987202925,1.0658135283363803,10.684771480804388,2.572,2.825154002666105,1.0050000000000001,0.0,4.6,21.68692548347049,1,1,0,0,1,1,"service: 5 tickets, 1 outage, repeat issue logged; support: 1 escalation, 1 complaint, 2 inbound calls; billing: bill shock.",Recurring service failures are eroding the customer experience; high support volume indicates unresolved friction with the service.
200433,2025-04-01,Family,2023-12-01,Active,Urban,SFH,Low,D,,0,1,0,0,,Copper_DSL,54.7,26.6,0,0,81.8,2.1,0.657,0,0.0,0,32,67,3.01,1,0,0,41.67,0,0,2.22,0.0,0.0,0,0,0,6.23,0,0,37.66,0,0,,,,0,0,,1,Billing,391,0,1,30,5.0,2.77,Discount,0,,0,,,0,0,0,1,1,364.0,0.193,0.743,3,"Laptop,Phone,Tablet",44.5,0.0,1,0,0,0.257,0.148,1,0.94,1,0.5,1.05,68000,0.955,1.11,1.3,,0,0,0,1,0,,DirectMail,Variant_B,DirectMail,0,0,0,active,,0,16.233333333333334,-999.0,0,2,12,1.0,0,48.260000000000005,0,0.48628884826325414,0.5137111517367459,0.7617915904936015,0.0,5.0,0.0,5.828378848359131,21.0,3.2,292.26666666666665,1.6666666666666667,5.0,1.0,6.421821133188521,21.0,3.2,275.2,10.0,3.0,5.515405422060738,3.0,2.79,261.90000000000003,2.0,3.85,0.2660869565217392,0.11594756268295767,0.8333333333333334,-0.25,0.3129734262983934,0.0,0.8333333333333334,early_growth,0,1.0,0.0,292.26666666666665,275.2,1.0620155038759689,0.5137111517367459,1.5137111517367459,0.49634369287020097,6.530566727605119,0.0,2.984961240310078,4.493,0.0,1.5500000000000003,15.558527967915198,0,0,0,1,1,0,"competition: alt. provider available, promo active, 5G coverage; contract ends in 0 months.",Competitor availability and promotions create an easy switching path; approaching contract end creates a natural window to switch providers.
200433,2025-05-01,Family,2022-10-01,Active,Urban,SFH,Low,D,,0,1,0,0,,Copper_DSL,54.7,29.0,0,0,76.0,7.5,0.428,0,0.0,0,32,67,3.01,1,2,0,41.67,0,0,2.26,0.0,0.0,0,0,0,0.0,0,0,43.93,0,0,,,,0,0,,0,,0,0,0,43,3.28,1.0,,0,,0,,,0,1,0,0,0,292.7,0.19,0.375,3,"Laptop,Phone,Tablet",36.3,0.0,2,1,173,0.461,0.194,0,0.0,0,0.5,1.05,68000,0.955,0.97,1.25,,0,0,0,0,1,,SMS,Variant_B,DirectMail,0,0,0,active,,0,31.433333333333334,-999.0,0,1,12,1.0,0,37.66,0,0.5301645338208409,0.46983546617915906,0.7617915904936015,0.0,2.0,0.0,5.329505918313012,30.0,3.28,314.73333333333335,0.6666666666666666,5.0,1.0,6.419815158294411,21.0,3.2,275.9166666666667,9.0,3.0,5.302016483176831,3.0,2.79,264.0416666666667,2.0,3.85,-0.19587912087912096,0.19198358844879276,-0.08333333333333337,-0.25,0.027489435136180518,0.0,0.75,established,1,0.4,0.0,314.73333333333335,275.9166666666667,1.1406825732407126,0.46983546617915906,0.8698354661791591,-0.8115173674588666,3.708753199268738,0.0,3.021607364212016,1.0050000000000001,0.0,0.1,7.835360563480754,0,0,1,0,1,0,usage: MoM=-20%; contract ends in 0 months.,Declining usage signals growing disengagement from the service; approaching contract end creates a natural window to switch providers.
200433,2025-06-01,Family,2022-11-01,Active,Urban,SFH,Low,D,,0,1,0,0,,Copper_DSL,54.7,30.4,0,0,73.7,6.1,0.137,0,0.0,0,32,67,3.01,1,2,0,41.67,0,0,3.14,0.0,0.0,0,0,0,0.0,0,0,44.81,0,0,,,,0,0,,0,,0,0,0,27,3.31,3.09,,0,,0,,,0,0,0,0,0,170.8,0.195,0.586,3,"Laptop,Phone,Tablet",61.2,0.0,1,2,189,0.144,0.073,1,1.04,1,0.5,1.05,68000,0.955,1.15,1.19,,0,0,0,0,0,,,Variant_B,DirectMail,0,0,0,active,,0,31.433333333333334,-999.0,0,2,12,1.0,0,43.93,0,0.5557586837294333,0.4442413162705668,0.7617915904936015,0.0,0.0,0.0,3.898927202876891,27.0,3.28,275.8333333333333,0.0,5.0,1.0,6.043752697345144,21.0,3.2,271.65000000000003,9.0,3.0,5.190496779517529,3.0,2.79,251.17500000000004,2.0,3.85,-0.4164673727365903,0.09817192528449595,-0.75,-0.25,-1.2915695766406383,0.0,0.75,established,1,0.0,0.0,275.8333333333333,271.65000000000003,1.0153997177740963,0.4442413162705668,0.4442413162705668,-1.6389396709323585,1.8703619744058502,0.0,3.7724354510379396,4.513000000000001,0.0,0.0,10.15579742544379,0,0,1,1,1,0,"competition: alt. provider available, promo active, 5G coverage; usage: MoM=-42%; contract ends in 0 months.",Competitor availability and promotions create an easy switching path; declining usage signals growing disengagement from the service.
200433,2025-07-01,Family,2023-03-01,Active,Urban,SFH,Low,D,,0,1,0,0,,Copper_DSL,54.7,29.1,2,111,65.0,8.5,0.42,2,56.9,0,32,67,3.01,1,1,0,44.17,0,0,0.91,0.45,0.0,0,1,31,2.69,0,0,42.84,0,0,,,,0,0,,0,,0,0,0,3,3.59,2.05,,0,,1,Speed,Medium,0,0,1,1,1,235.8,0.163,0.655,3,"Laptop,Phone,Tablet",61.8,0.0,0,2,186,0.332,0.0,1,0.91,1,0.5,1.05,68000,0.955,1.3,1.11,,0,0,0,0,0,,DirectMail,Variant_B,DirectMail,0,0,0,active,,0,28.433333333333334,-999.0,0,2,12,1.0,0,44.81,0,0.5319926873857403,0.4680073126142596,0.8074954296160878,3.7,2.0,2.0,0.9868637190615825,3.0,3.28,233.1,0.6666666666666666,7.0,2.0,3.9451945452664323,3.0,3.2,262.68333333333334,9.0,4.0,5.1763842388175565,3.0,3.17,241.58333333333334,2.0,6.300000000000001,0.3805620608899296,-0.03511555708865132,-0.08333333333333337,0.3333333333333333,-4.189520519755974,0.07033997655334115,0.75,established,1,0.2857142857142857,1.0,233.1,262.68333333333334,0.8873802423704079,0.4680073126142596,1.7537215983285452,0.24001044659179938,10.134582397492819,2.009,3.3202160607406466,4.487000000000001,0.0,2.0500000000000003,22.00079845823347,1,1,1,1,1,1,"service: 2 tickets, 2 outages, NPS=3; competition: alt. provider available, promo active, 5G coverage; usage: drop_ratio=0.89.",Recurring service failures are eroding the customer experience; competitor availability and promotions create an easy switching path.
200433,2025-08-01,Family,2024-05-01,Active,Urban,SFH,Low,D,,0,1,0,0,,Copper_DSL,54.7,23.5,3,254,57.9,2.4,0.767,2,43.7,1,32,67,3.01,1,0,0,44.17,0,0,2.03,5.71,0.0,0,0,0,0.0,0,0,51.910000000000004,0,0,,,,0,0,,2,Sales,515,0,0,25,2.68,2.09,,0,,1,Outage,Medium,0,0,2,2,0,254.4,0.303,0.655,3,"Laptop,Phone,Tablet",62.8,0.0,2,1,322,0.204,0.1,1,0.89,1,0.5,1.05,68000,0.955,0.74,0.92,,1,0,0,0,1,Accepted,,Variant_B,DirectMail,0,0,0,active,,0,15.233333333333333,-999.0,0,2,12,1.0,0,42.84,1,0.4296160877513711,0.5703839122486289,0.8074954296160878,12.7,4.0,5.0,4.770670812370103,3.0,2.68,220.33333333333334,1.3333333333333333,6.0,5.0,4.8588040366603265,3.0,2.68,267.53333333333336,11.0,7.0,5.374480947453947,3.0,2.68,241.61666666666667,3.0,19.0,0.0788804071246818,-0.0880871904531972,0.41666666666666663,1.0833333333333335,-0.6038101350838447,0.1312910284463895,0.9166666666666666,early_growth,0,0.6666666666666666,1.0,220.33333333333334,267.53333333333336,0.8235733864938948,0.5703839122486289,2.2370505789152952,1.3672151127361363,17.379575868372942,2.6142,3.3895109782097075,4.4830000000000005,0.0,2.7000000000000006,30.56628684658265,1,1,1,1,1,1,"service: 4 tickets, 5 outages, NPS=3, repeat issue logged; competition: alt. provider available, promo active, 5G coverage; usage: drop_ratio=0.82.",Recurring service failures are eroding the customer experience; competitor availability and promotions create an easy switching path.
200433,2025-09-01,Family,2023-07-01,Active,Urban,SFH,Low,D,,0,1,0,0,,Copper_DSL,54.7,27.6,1,88,73.8,1.3,0.812,1,39.3,1,32,67,3.01,1,1,0,44.17,0,0,2.46,0.0,0.0,0,0,0,0.0,0,0,46.63,1,0,,,,0,0,,1,Technical,566,0,1,38,3.16,3.84,,0,,1,Install,Low,0,0,0,0,0,176.9,0.139,0.613,3,"Laptop,Phone,Tablet",58.9,0.0,2,0,0,0.346,0.0,0,0.0,0,0.5,1.05,68000,0.955,0.9,1.04,,0,0,0,0,0,,DirectMail,Variant_B,DirectMail,0,0,0,active,,0,26.433333333333334,-999.0,0,1,12,1.0,0,51.910000000000004,0,0.5045703839122486,0.4954296160877514,0.8074954296160878,1.4666666666666666,5.0,6.0,4.5553521634812535,3.0,2.68,222.36666666666667,1.6666666666666667,5.0,6.0,4.6755919411343,3.0,2.68,249.10000000000002,10.0,8.0,5.092227589000891,3.0,2.68,243.32500000000002,3.0,20.466666666666665,-0.30463836477987416,-0.08613308674954626,0.8333333333333334,1.3333333333333335,-0.5368754255196375,0.03783102143757881,0.8333333333333334,established,1,1.0,1.0,222.36666666666667,249.10000000000002,0.8926803158035594,0.4954296160877514,2.495429616087751,2.051188299817184,19.167144424131624,1.8,3.95757594005085,1.0050000000000001,0.0,2.8000000000000003,28.729720364182477,1,1,1,0,1,1,"service: 5 tickets, 6 outages, NPS=3, repeat issue logged; usage: drop_ratio=0.89, MoM=-30%; support: 1 complaint, 1 inbound call.",Recurring service failures are eroding the customer experience; declining usage signals growing disengagement from the service.
200437,2024-12-01,Family,2022-05-01,Active,Suburban,SFH,Mid,B,,0,1,1,1,Gold,Copper_DSL,38.7,28.9,1,60,75.5,5.4,0.398,0,0.0,0,21,97,0.2,0,0,0,42.65,0,35,0.38,0.28,0.0,0,1,21,10.13,0,0,68.18,0,0,,,,0,0,,1,Retention,503,1,0,12,4.5,2.03,Discount,0,,0,,,0,0,1,0,0,220.0,0.109,0.47,7,"Laptop,Phone,TV",51.5,0.0,2,1,246,0.472,0.046,1,0.86,1,0.45,0.98,62000,0.948,0.91,1.04,,1,0,0,0,0,,Email,Control,SMS,0,0,0,active,,0,31.5,-999.0,0,1,11,0.9166666666666666,0,50.98000000000001,1,0.7467700258397932,0.2532299741602068,1.1020671834625322,1.0,1.0,3.0,9.726542722536774,12.0,3.15,271.23333333333335,0.3333333333333333,3.0,6.0,7.807966871514417,-14.0,3.15,246.15,6.0,10.0,7.011621781014719,-28.0,3.07,253.3909090909091,2.0,8.95,-0.22698524244553764,0.07041461868714048,-0.16666666666666669,0.16666666666666663,2.714920941522055,0.0,0.5454545454545454,established,1,0.3333333333333333,0.5,271.23333333333335,246.15,1.1019026338953213,0.0,1.0865633074935401,-0.4914728682170544,5.924844961240311,4.5056,3.1645472334861053,4.379999999999999,0.0,2.3000000000000003,20.27499219472642,0,1,1,1,1,1,"billing: bill shock, price increase; competition: alt. provider available, promo active; usage: MoM=-23%.",Billing pressure is reducing perceived plan value; competitor availability and promotions create an easy switching path.
200437,2025-01-01,Family,2023-10-01,Active,Suburban,SFH,Mid,B,,0,1,1,1,Bronze,Copper_DSL,38.7,21.4,1,45,66.0,5.5,0.955,0,0.0,0,21,97,0.2,0,0,0,42.65,0,35,6.38,0.0,0.0,0,0,0,0.0,0,0,84.03,0,0,,,,0,0,,0,,0,0,0,44,4.21,1.21,,0,,1,Other,Low,0,1,0,0,0,304.6,0.252,0.331,7,"Laptop,Phone,TV",53.6,0.0,4,3,205,0.42,0.0,1,1.15,1,0.45,0.98,62000,0.948,1.16,0.92,,0,0,0,0,0,,Email,Control,SMS,0,0,0,active,,0,15.266666666666667,-999.0,0,1,12,1.0,0,68.18,1,0.5529715762273901,0.4470284237726099,1.1020671834625322,0.75,1.0,3.0,16.529594671376547,12.0,3.35,269.73333333333335,0.3333333333333333,3.0,6.0,11.566561574930839,-14.0,3.15,253.26666666666668,6.0,11.0,8.745202451006545,-28.0,3.07,257.65833333333336,3.0,9.7,0.38454545454545475,0.04686438759338913,-0.16666666666666669,0.08333333333333337,7.784392220370002,0.0,0.5,early_growth,0,0.3333333333333333,0.5,269.73333333333335,253.26666666666668,1.0650171097657277,0.0,1.2803617571059431,-0.26666666666666683,6.075542635658914,2.5,2.571901670030125,4.438,0.0,1.7000000000000002,17.285444305689037,0,1,0,1,1,1,"competition: alt. provider available, promo active; billing: bill shock; support: 1 complaint.",Competitor availability and promotions create an easy switching path; billing pressure is reducing perceived plan value.
200437,2025-02-01,Family,2023-11-01,Active,Suburban,SFH,Mid,B,,0,1,1,1,Silver,Copper_DSL,38.7,25.4,2,64,52.8,4.1,0.76,1,50.5,0,21,97,0.2,0,2,0,42.65,0,35,0.0,3.38,0.0,0,0,0,0.0,0,0,81.03,0,0,,,,0,0,,0,,0,0,0,-5,2.91,2.57,Speed_Upgrade,0,,0,,,0,1,0,0,0,236.3,0.183,0.734,7,"Laptop,Phone,TV",65.1,0.0,0,3,190,0.369,0.116,0,0.0,0,0.45,0.98,62000,0.948,0.89,0.9,,0,0,0,0,0,,Email,Control,SMS,0,0,0,active,,0,15.266666666666667,-999.0,0,0,12,1.0,0,84.03,0,0.656330749354005,0.3436692506459949,1.1020671834625322,2.1333333333333333,1.0,4.0,8.419669431357383,-5.0,2.91,253.63333333333335,0.3333333333333333,4.0,7.0,13.240993416910474,-5.0,2.91,261.56666666666666,6.0,12.0,9.72585724974535,-28.0,2.91,255.33333333333334,3.0,10.7,-0.22422849638870657,-0.006657963446475151,-0.16666666666666669,0.33333333333333326,-1.3061878183879667,0.06550218340611354,0.5,early_growth,0,0.25,0.5714285714285714,253.63333333333335,261.56666666666666,0.9696699375557539,0.0,1.1650978220745662,-0.19846806939830208,12.01064673311185,0.0676,3.502059926665806,0.908,0.0,0.1,16.588306659777658,1,1,1,0,1,0,"service: 1 ticket, 4 outages, NPS=-5; usage: MoM=-22%; billing: elevated pressure.",Recurring service failures are eroding the customer experience; declining usage signals growing disengagement from the service.
200437,2025-03-01,Family,2023-02-01,Active,Suburban,SFH,Mid,B,,0,1,1,1,Bronze,Copper_DSL,38.7,25.6,1,100,81.7,6.7,0.429,1,37.6,1,21,97,0.2,0,1,0,42.65,0,35,6.2,3.25,0.0,0,0,0,0.59,0,0,86.51,0,0,,,,0,0,,1,Billing,414,0,0,22,2.93,1.95,,0,,1,Outage,Low,1,1,0,0,0,456.2,0.283,0.538,7,"Laptop,Phone,TV",65.0,0.0,2,1,184,0.046,0.019,1,1.0,1,0.45,0.98,62000,0.948,0.82,0.83,,0,0,0,0,1,Rejected,SMS,Control,SMS,0,0,0,active,,0,25.3,-999.0,0,1,12,1.0,0,81.03,0,0.661498708010336,0.3385012919896641,1.1020671834625322,1.6666666666666667,2.0,4.0,2.744108841378986,-5.0,2.91,332.3666666666667,0.6666666666666666,3.0,7.0,13.472726524352813,-5.0,2.91,301.8,7.0,12.0,10.903291517202078,-28.0,2.91,273.28333333333336,3.0,11.683333333333334,0.930596699111299,0.21619808501555154,0.08333333333333326,0.33333333333333326,-8.159182675823093,0.039525691699604744,0.5833333333333334,established,1,0.6666666666666666,0.5714285714285714,332.3666666666667,301.8,1.101281201678816,0.0,1.5765965300849023,0.49003322259136217,15.727894795127353,0.065,2.725908106914071,4.4079999999999995,0.0,2.2,25.126802902041423,1,1,0,1,1,1,"service: 2 tickets, 4 outages, NPS=-5, repeat issue logged; competition: alt. provider available, promo active; support: 1 complaint, 1 inbound call.",Recurring service failures are eroding the customer experience; competitor availability and promotions create an easy switching path.
200437,2025-04-01,Family,2023-03-01,Active,Suburban,SFH,Mid,B,,0,1,1,1,Gold,Copper_DSL,38.7,24.0,0,0,65.9,5.9,0.692,0,0.0,0,21,97,0.2,0,1,0,42.65,0,35,1.71,0.0,0.0,0,0,0,0.69,0,0,78.67,0,0,,,,0,0,,0,,0,0,0,27,4.65,2.73,,0,,0,,,0,1,1,0,0,299.2,0.15,0.551,7,"Laptop,Phone,TV",54.1,0.0,0,1,135,0.547,0.285,0,0.0,0,0.45,0.98,62000,0.948,0.78,0.63,,0,0,0,0,0,,Email,Control,SMS,0,0,0,active,,0,25.4,-999.0,0,0,12,1.0,0,86.51,0,0.6201550387596899,0.37984496124031014,1.1020671834625322,0.0,2.0,3.0,4.022138734554159,-5.0,2.91,330.56666666666666,0.6666666666666666,3.0,6.0,13.321138089517722,-5.0,2.91,300.15000000000003,7.0,11.0,11.28169028142771,-28.0,2.91,275.65833333333336,3.0,10.716666666666667,-0.3441473038141166,0.19918981831373367,0.08333333333333326,0.08333333333333337,-7.259551546873552,0.0,0.5833333333333334,established,1,0.6666666666666666,0.5,330.56666666666666,300.15000000000003,1.1013382197789992,0.0,1.5465116279069766,0.2661498708010335,12.382767441860464,0.0,3.5449490581807352,0.908,0.0,0.2,17.0357165000412,1,0,1,0,1,0,"service: 2 tickets, 3 outages, NPS=-5; usage: MoM=-34%; contract ends in 0 months.",Recurring service failures are eroding the customer experience; declining usage signals growing disengagement from the service.
200437,2025-05-01,Family,2022-03-01,Active,Suburban,SFH,Mid,B,,0,1,1,1,Bronze,Copper_DSL,38.7,21.1,0,0,74.5,4.1,0.325,2,22.2,0,21,97,0.2,0,0,0,42.65,0,35,3.22,10.18,0.0,0,0,0,5.72,0,0,85.33000000000001,0,0,,,,0,0,,3,Technical,257,0,0,9,3.31,2.37,,0,,1,Other,Medium,1,0,0,0,0,231.9,0.344,0.558,7,"Laptop,Phone,TV",56.0,0.0,1,2,147,0.273,0.141,1,0.85,1,0.45,0.98,62000,0.948,0.78,1.1,,1,0,1,0,0,,,Control,SMS,0,0,0,active,,0,38.56666666666667,-999.0,0,1,12,1.0,0,78.67,0,0.5452196382428941,0.45478036175710596,1.1020671834625322,0.0,3.0,1.0,4.227166111395945,9.0,2.93,329.1,1.0,4.0,5.0,6.741340371172486,-5.0,2.91,291.3666666666667,9.0,11.0,11.924185856205577,-28.0,2.91,265.56666666666666,3.0,10.716666666666667,-0.22493315508021383,0.23923685201456016,0.25,-0.5833333333333333,-7.697019744809632,0.05185825410544511,0.75,long_term,2,0.75,0.2,329.1,291.3666666666667,1.1295046333371468,0.0,1.404780361757106,0.23968253968253972,6.6561705426356585,0.2036,3.1134380601508944,4.377999999999999,0.0,2.9000000000000004,17.251208602786555,0,1,1,1,1,1,"competition: alt. provider available, promo active; usage: MoM=-22%; support: 1 complaint, 3 inbound calls.",Competitor availability and promotions create an easy switching path; declining usage signals growing disengagement from the service.
200437,2025-06-01,Family,2022-08-01,Active,Suburban,SFH,Mid,B,,0,1,1,1,Bronze,Copper_DSL,38.7,19.5,0,0,76.8,9.6,0.351,0,0.0,0,21,97,0.2,0,3,0,42.65,0,35,3.1,0.0,0.0,0,0,0,0.25,0,0,80.5,0,0,,,,0,0,,0,,0,0,0,35,2.89,2.71,Speed_Upgrade,0,,0,,,0,1,1,0,0,217.3,0.186,0.49,7,"Laptop,Phone,TV",50.9,0.0,0,0,0,0.388,0.25,0,0.0,0,0.45,0.98,62000,0.948,0.81,0.5,,0,0,0,0,0,,Email,Control,SMS,0,0,0,active,,0,34.5,-999.0,0,0,12,1.0,0,85.33000000000001,0,0.5038759689922481,0.496124031007752,1.1020671834625322,0.0,2.0,0.0,3.440770262601233,9.0,2.89,249.46666666666667,0.6666666666666666,4.0,4.0,3.0681878473565947,-5.0,2.89,290.9166666666667,7.0,10.0,11.733356846136898,-14.0,2.89,268.53333333333336,3.0,9.583333333333334,-0.06295817162570072,-0.07100297914597824,0.08333333333333326,-0.8333333333333334,-8.292586583535666,0.0,0.5833333333333334,established,1,0.5,0.0,249.46666666666667,290.9166666666667,0.8575193354339731,0.0,0.9961240310077519,-0.5804724990771504,4.671186046511627,0.0,3.682118004666469,0.908,0.0,0.2,9.461304051178095,0,0,1,0,1,0,"usage: drop_ratio=0.86, MoM=-6%; contract ends in 0 months.",Declining usage signals growing disengagement from the service; approaching contract end creates a natural window to switch providers.
